ProductCode,Date,Quantity,Price,Amount
9380-7389-1809,12/19/2026 02:14:02,5632.099972920802000,47695.125153897560000,2686237.13
0363-5904-3627,03/31/2027 06:25:39,9819.152336554669000,45980.813972893840000,4514926.17
6792-3976-6901,10/27/2026 13:40:50,6769.666540969084000,21801.563519322160000,1475893.15
2671-9004-6268,03/14/2027 21:16:37,3619.834548706405000,12158.6289221266280000,440122.25
2998-7528-7618,02/24/2027 12:03:21,9553.119018275728000,16878.777525563440000,1612449.71
7171-4405-0865,03/09/2027 01:36:00,7078.328154533836000,37268.836658717360000,2638010.56
5654-0252-7519,10/26/2026 21:37:48,9261.055367029675000,13459.446370346720000,1246486.78
6707-1135-5975,11/02/2026 21:21:27,4362.729389673607000,33115.950185120120000,1444759.29
5168-1275-6225,05/10/2026 01:44:29,8478.366194136439000,45975.135756311400000,3897940.37
4977-0159-1357,02/09/2027 21:00:37,2725.22741179015000,47917.40854981040000,1305858.35
8021-8547-3780,10/27/2026 04:11:28,4326.819182904673000,10361.50556960422360000,448323.61
3432-2678-7953,04/14/2027 03:19:55,4627.156475416204000,37334.860277844120000,1727542.40
2598-0705-6390,06/28/2026 01:24:39,7783.318701740044000,46389.867105337440000,3610671.20
0531-0619-3481,03/08/2027 04:30:27,8989.451638725268000,22056.634371946880000,1982770.48
7696-9391-8678,06/05/2026 15:14:30,3429.681726375649000,11159.795181870680000,382745.46
3206-3456-5131,12/19/2026 22:15:19,3390.208674551263000,15552.683873692640000,527268.44
3679-8128-6567,12/07/2026 13:19:23,7597.974454556806000,17401.453670380920000,1322158.00
5871-0963-0519,10/01/2026 21:47:09,2568.893772523807000,36441.595808696720000,936145.89
3231-1000-1540,07/26/2026 15:20:03,7603.705557128602000,30401.224426423960000,2311619.59
8681-8558-7507,06/25/2026 01:36:35,4940.725609693558000,28409.843548018160000,1403652.42
9069-9907-0739,07/04/2026 06:14:46,6099.902249375854000,31836.008842553160000,1941965.42
0659-4465-1592,10/01/2026 07:51:54,6012.369388910143000,12081.2365572555920000,726368.57
9445-6359-8324,12/15/2026 05:59:39,6358.018285704844000,20211.423898135040000,1285046.03
8722-9221-4722,12/14/2026 15:49:43,2818.941091947442000,17061.612023749440000,480956.79
9021-6233-0750,08/17/2026 09:02:42,8550.61234484176000,23083.852852921280000,1973810.77
6317-5622-5916,02/03/2027 06:56:41,8858.091684473632000,23322.211553044960000,2065902.88
9518-6414-1400,01/02/2027 14:28:38,4729.744696405006000,20403.621952501640000,965039.23
8639-1011-1631,07/28/2026 07:34:58,5653.853943565465000,38026.078026655880000,2149938.91
3206-3614-3831,02/12/2027 18:12:10,7769.264106182707000,16517.543383106920000,1283291.57
9215-5489-8425,09/06/2026 06:00:47,5862.61074919906000,34470.868947436440000,2020892.87
7212-4704-1942,01/16/2027 17:40:32,3464.951852716966000,19347.489121985560000,670381.18
0147-1788-8379,06/03/2026 00:26:42,4707.165892320307000,10322.66061082342200000,485904.76
0610-4543-4600,03/22/2027 14:37:49,5469.693375798154000,11411.8295732290120000,624192.09
4943-0132-4231,02/17/2027 07:20:09,5883.317173752148000,32691.557550253360000,1923348.02
2971-5440-7793,08/25/2026 12:40:57,4147.127763209893000,13504.600655681960000,560053.04
8821-6048-7361,08/07/2026 10:03:47,1956.31148336239000,10604.7378516790960000,207461.70
4738-5542-8068,09/11/2026 17:37:04,7371.118504513495000,30883.443759900280000,2276455.24
4053-5256-6097,09/29/2026 14:07:25,2944.598700857932000,31140.868727480480000,916973.62
2849-6078-3992,04/30/2027 01:10:58,6894.020239978996000,16545.55320500360000,1140653.79
9512-8761-1923,08/16/2026 08:52:23,8831.05313300893000,13571.321660984480000,1198490.63
3080-5938-1344,06/09/2026 03:59:52,7459.650085541176000,42156.454025640520000,3144723.96
3441-0179-8217,03/24/2027 03:08:31,7230.810610812538000,22948.733491239680000,1659379.46
7836-7681-5563,12/06/2026 04:42:44,1682.186069319265000,27566.962429077120000,463727.60
9352-7081-5658,09/25/2026 20:40:22,6753.97931289382000,24011.465221555280000,1621729.39
0038-5001-3606,07/04/2026 20:25:37,7583.037139246942000,49070.786439240360000,3721055.96
1774-2665-5150,01/27/2027 23:25:39,1281.5092538361082000,37016.751773290280000,474373.10
2354-7290-4448,10/26/2026 18:55:17,7407.622925150032000,23266.698777822320000,1723509.31
6520-5888-3510,06/17/2026 13:59:28,5135.461604420878000,14485.759643174440000,743910.62
2906-7577-4847,01/28/2027 21:26:34,4532.079025785979000,10136.55178369226920000,459396.54
1940-5204-8613,10/31/2026 22:08:12,1748.6767673156692000,31224.718018450040000,546019.39
0523-2653-6372,12/08/2026 06:41:33,7107.81740049232000,24293.993453993480000,1726772.69
4302-4168-0290,10/22/2026 03:08:52,3358.186037262946000,49411.722977270680000,1659337.58
8192-5997-3370,04/10/2027 02:53:02,1617.2836818904639000,40214.584638944080000,650383.92
0345-2467-8886,08/07/2026 06:07:56,7406.870152374469000,17310.233256577320000,1282146.50
9505-3855-5997,09/25/2026 03:31:02,4448.650759120711000,42318.833238796760000,1882617.10
0581-7683-7235,05/29/2026 09:03:39,6522.71474550664000,11829.8918031143400000,771630.10
4229-2526-0454,03/28/2027 12:12:29,1805.3493435466318000,47849.742295581320000,863855.01
1602-6563-0167,06/06/2026 09:22:01,7174.417243028086000,16051.410694742480000,1151595.18
5889-1205-9806,08/09/2026 04:43:36,8736.040269057493000,35854.733753001240000,3132283.98
1209-8280-5660,06/24/2026 09:34:12,2379.246720012748000,48712.330846427160000,1158986.53
2297-9462-4282,09/07/2026 12:27:22,4673.661642234316000,30781.110597357480000,1438604.96
9252-5949-8399,02/17/2027 14:38:35,7791.490814858974000,30900.233329466360000,2407588.84
7108-4661-9673,07/15/2026 06:29:03,8186.796935329816000,17288.699421142560000,1415390.71
9743-1085-3342,04/28/2027 23:55:40,8193.50684416621000,32683.656605333360000,2677937.64
6520-2609-7244,02/16/2027 06:42:07,1836.1122155344099000,11319.0947925794600000,207831.28
1028-5899-2916,09/16/2026 03:13:02,9706.269475369297000,12809.4278235446960000,1243317.58
1881-4670-4915,04/20/2027 07:23:53,9919.402992767584000,31892.612530845040000,3163556.76
2073-6023-3189,10/13/2026 00:31:25,1322.1532948677634000,47376.468858332640000,626389.54
3036-4680-7296,01/30/2027 23:01:36,6646.554284261536000,31520.517853164440000,2095028.33
1382-2029-2588,05/30/2026 16:40:36,5713.157459754361000,38570.658264526120000,2203602.44
5817-2924-8218,04/25/2027 22:53:02,8572.395260562319000,38708.194936890360000,3318219.47
2038-4489-5941,01/18/2027 05:15:04,7382.141945559757000,43338.927204368920000,3199341.12
6227-9198-4015,05/10/2026 18:42:55,4605.852713553937000,45778.016374461280000,2108468.01
0745-2556-4439,05/10/2026 01:02:52,6430.305845793889000,37834.037570101320000,2432844.33
0432-0784-5165,08/29/2026 17:36:38,4111.415292954628000,14334.003830907360000,589330.43
8205-6312-4482,03/09/2027 12:06:26,6741.793359813349000,27940.289243636480000,1883676.56
0763-3045-6535,06/28/2026 21:30:20,5783.887615982239000,36325.407277139240000,2101020.73
6019-6834-2333,03/04/2027 06:18:29,3298.832834217895000,39573.139173724120000,1305451.71
3451-7022-1706,07/31/2026 02:23:25,4699.433766126151000,33111.408098932680000,1556048.69
1452-6955-5290,07/12/2026 08:31:05,1048.67659046240389000,21873.780136631320000,229385.21
8481-8819-7240,02/06/2027 00:23:33,4943.541496760857000,19403.901028511440000,959239.90
8901-8088-6723,01/04/2027 14:40:39,5734.683016401448000,49881.679710551880000,2860556.21
4832-6603-4882,07/27/2026 22:12:43,9891.652336548427000,16233.832698241040000,1605794.29
7999-0716-5268,08/03/2026 16:49:43,1490.8819257084862000,48255.534306061280000,719433.04
7397-9625-0896,01/21/2027 04:31:45,2664.132576448006000,22528.828065501920000,600197.85
9126-7643-1213,11/25/2026 17:23:47,4113.993757490389000,45390.333571605120000,1867355.49
3809-7491-1280,04/11/2027 11:23:50,4600.412904537298000,43438.692335472680000,1998359.21
9372-3410-5058,04/18/2027 19:08:37,2492.001008410969000,22787.066110792080000,567853.92
6170-0176-6509,10/07/2026 14:53:43,7666.926377846032000,23174.525424284880000,1776773.80
4677-1993-2298,12/16/2026 01:16:19,2607.90627530494000,48088.071535048920000,1254091.84
1822-0531-1036,05/11/2026 10:47:09,3499.834171201849000,17763.007665338920000,621675.81
0772-7066-5973,08/28/2026 10:42:54,5093.195924946439000,42542.755727964920000,2166785.90
1133-3717-9710,03/05/2027 02:30:07,1891.5467483302516000,23917.90028503920000,452418.27
4052-6329-4355,06/21/2026 23:46:22,5052.266929565614000,39957.781665540440000,2018773.79
8398-4048-9623,10/26/2026 15:43:08,6962.299627828357000,25080.007350472520000,1746145.26
0885-3611-9541,02/27/2027 11:07:58,2444.180697875017000,22847.735134214280000,558439.93
1068-8287-9282,09/23/2026 17:19:41,7262.39901730276000,24683.387664589960000,1792606.10
4057-2893-4207,08/12/2026 22:53:54,4041.154307495602000,13737.14251789440000,555139.13
6090-0756-3891,07/07/2026 01:59:53,6418.746590752585000,31391.691404351720000,2014953.12
8009-8919-6865,09/17/2026 03:29:04,8023.465243384012000,44100.197964536600000,3538364.06
5853-0331-4101,04/21/2027 21:07:01,5984.479450436662000,11181.4015816302480000,669148.68
0692-3937-7148,08/14/2026 18:25:43,7058.344196935072000,39061.82288207040000,2757117.91
3679-9174-5178,11/22/2026 03:08:23,4760.360100338347000,31627.453146711040000,1505580.66
2011-3786-3170,12/01/2026 16:35:34,9482.298087012202000,16026.700590571680000,1519699.52
5347-2631-3640,12/21/2026 18:38:32,3986.468649517753000,42487.354625695480000,1693745.07
8170-3437-3054,01/27/2027 21:33:12,5676.233022472267000,38329.801625015080000,2175688.86
3432-7188-6552,03/28/2027 23:27:04,8241.083320709188000,42961.281228333520000,3540474.98
8113-1748-0145,04/12/2027 18:01:26,4223.321151456349000,37337.055079035000000,1576863.74
9653-5717-3548,02/02/2027 14:14:55,1332.2546738911477000,14118.606610732360000,188095.80
6814-5142-1055,02/06/2027 03:17:36,6183.628587155566000,15022.224514497360000,928918.57
8011-8128-2521,08/20/2026 14:31:33,4078.01234397484000,31920.54272625680000,1301723.67
9312-1370-5746,09/12/2026 21:51:45,7732.963913761702000,35672.146158996520000,2758514.19
8893-8373-3360,06/21/2026 13:25:08,2832.242088197269000,32776.716475658720000,928315.96
6876-2217-0362,05/17/2026 13:39:04,9830.986588319122000,47147.761033141360000,4635090.06
7772-8245-0621,02/25/2027 15:29:25,3432.84243973813000,49568.045634866520000,1701592.91
6888-8632-7347,06/06/2026 21:03:10,8289.221625483247000,27848.829131296320000,2308451.17
9966-1638-8788,11/25/2026 17:45:20,3837.643657566427000,39584.493848322720000,1519111.82
1895-9955-3415,05/25/2026 20:26:56,7712.199586915183000,38994.777040294160000,3007355.03
7461-2609-1970,12/18/2026 17:50:53,3652.313133679894000,17572.697429579360000,641809.94
5964-8439-6608,02/28/2027 01:08:32,6679.942488737722000,15269.251132317960000,1019977.19
2295-5814-4820,05/22/2026 16:43:14,7680.967793905969000,48460.901018269280000,3722266.20
6208-4232-9588,05/24/2026 13:43:33,1047.25379374614298000,48553.245070347960000,508475.70
1694-5713-7909,05/05/2027 00:17:02,8926.331833201708000,22451.034152602640000,2004053.81
4520-5475-4377,04/10/2027 11:01:42,7859.310804146557000,45385.927282024920000,3567021.09
8312-7498-4052,04/03/2027 08:21:40,4374.397609359094000,46269.474482945880000,2024010.79
9770-8465-6600,04/20/2027 18:49:06,2854.919667226186000,14941.696921610080000,426573.44
7213-0425-7755,05/25/2026 23:02:19,8269.270138254862000,32664.257711864520000,2701095.71
0729-5520-2028,10/05/2026 00:00:14,1337.4496314609751000,42368.717780024040000,566660.26
4904-0877-1061,11/10/2026 19:06:17,5298.087687696766000,45386.982619817920000,2404642.14
6891-6816-5557,09/17/2026 18:14:25,3060.223646439052000,38893.108579142720000,1190216.11
4276-8948-0272,12/07/2026 07:13:13,7728.10003785043000,19624.798246008120000,1516624.04
5056-2483-0006,03/27/2027 13:35:18,3304.450075968325000,38753.413016027960000,1280587.19
4552-0805-4538,03/02/2027 08:43:09,8844.615518940352000,32348.321873577240000,2861084.70
8230-9858-9551,03/18/2027 21:00:57,2240.063606353195000,19494.727796846520000,436694.30
6145-9047-3325,03/22/2027 19:38:27,8664.312943964134000,38547.991354759520000,3339918.60
9529-1481-6144,07/15/2026 11:29:55,7469.361098479252000,48656.969022121760000,3634364.72
4306-1175-2228,07/23/2026 07:06:38,7908.468912556705000,31439.796732047480000,2486406.55
4941-5217-6187,05/06/2026 00:25:10,6487.485455629153000,24824.351265671360000,1610476.18
3560-0402-3952,12/26/2026 00:42:37,1163.8654990031926000,13019.1024325600280000,151524.84
2268-4228-2784,12/11/2026 07:38:42,5999.863218556276000,17186.617618787760000,1031173.55
5292-8649-1923,05/29/2026 06:29:02,4022.604042193774000,20960.071660978640000,843140.69
5428-7362-8444,06/27/2026 11:11:18,8065.033975093771000,30092.462183547360000,2426967.30
5038-7372-6999,11/09/2026 21:25:44,4974.940135347895000,14456.036538998600000,719179.16
7070-0966-5881,01/16/2027 01:23:07,3738.623162349304000,25254.211971355720000,944159.82
9174-9398-6231,05/02/2027 19:00:59,4329.302312433151000,25962.168948253520000,1123980.78
2526-1048-2944,04/18/2027 19:45:35,2872.942402029931000,12345.9065728922960000,354690.78
8041-7817-2676,03/03/2027 11:07:31,7670.060001602695000,25102.312092821360000,1925362.40
7652-0029-7511,07/25/2026 18:09:32,7103.591773656778000,32965.041184017080000,2341701.95
6733-7277-3541,08/04/2026 17:43:07,5799.145552606666000,26848.203146759480000,1556966.38
5033-2332-0690,05/16/2026 02:30:10,7658.778542383792000,43247.948654193840000,3312264.61
0003-4144-6561,12/14/2026 17:56:03,2375.448933403657000,12523.5704617255000000,297491.02
1066-2876-4121,09/26/2026 19:45:25,4967.377638938767000,35522.587651405440000,1764541.08
1121-1923-2838,01/03/2027 20:46:35,9751.30263085672000,26529.366605959400000,2586958.82
1353-8967-0112,03/03/2027 04:45:57,3090.179795506237000,49412.941396596200000,1526948.73
9386-3352-3635,04/23/2027 03:00:48,5389.404527677537000,34911.205776496640000,1881506.10
6552-5490-2511,01/05/2027 11:04:09,2462.898435178699000,16360.484662491000000,402942.12
6245-2958-4332,01/26/2027 03:13:53,2870.391099199249000,28068.748080364840000,805682.85
1295-4960-3032,01/19/2027 20:17:29,7481.866221667945000,46461.557965333520000,3476191.61
4374-9628-7979,07/11/2026 12:13:05,9983.250059779756000,45814.912826034960000,4573817.31
5639-0940-5948,08/18/2026 15:56:38,6997.895706928303000,16411.345881719800000,1148448.87
9578-1666-3681,12/04/2026 07:41:49,6226.55706565603000,26297.150257989160000,1637407.07
7092-1939-1084,05/19/2026 05:04:00,5176.22095562293000,10692.1378503920960000,553448.68
3477-8038-3699,12/27/2026 01:46:42,8137.785079641988000,24206.075079832320000,1969838.37
3878-3873-4194,12/21/2026 10:59:26,2609.247978846181000,18793.251826203280000,490362.54
4962-6411-0024,05/05/2027 07:26:44,3828.561190638679000,31828.400190108320000,1218569.78
8212-3384-1593,11/08/2026 09:15:59,6004.771962599152000,35473.073903425400000,2130077.20
7343-0286-6964,01/17/2027 12:59:49,1071.64005983730982000,30214.749987609480000,323793.36
1776-6398-6241,05/24/2026 01:26:22,5000.078179286488000,31780.3887776040000,1589044.28
1142-6178-8522,12/15/2026 03:53:54,1544.5419969658474000,33898.154165356280000,523571.23
0836-8625-2160,08/26/2026 08:44:48,4234.534455118294000,15972.212327230360000,676348.83
1348-5095-1351,11/27/2026 12:54:28,9078.698121696271000,34155.428438036560000,3100868.24
1558-1952-2874,04/10/2027 02:33:49,9350.073360444979000,36747.746249170680000,3435941.23
4952-3504-4518,11/09/2026 20:14:48,7417.157839477462000,21032.249395117520000,1559995.13
6654-9146-7339,08/01/2026 12:40:25,3356.038890782191000,18013.435848165520000,604537.91
7995-6234-6429,01/30/2027 15:21:42,4924.95658912333000,30936.010953566720000,1523585.11
5010-8004-6061,12/25/2026 23:35:34,8810.554573165618000,14373.159379886440000,1266355.05
4871-3350-2452,09/26/2026 07:22:05,9579.562909564501000,44958.354518926320000,4306813.85
7915-1311-9666,07/12/2026 17:32:18,6976.493734936159000,16655.535963512480000,1161972.42
2302-6629-7322,09/26/2026 22:23:30,4949.393336298343000,17550.1509376680000,868626.00
7683-0381-4425,09/16/2026 19:00:52,2261.739047892913000,42224.058413764120000,954998.02
8968-0533-0910,05/24/2026 14:54:05,2458.982897365825000,31686.744965088240000,779171.64
9844-5495-1873,11/18/2026 03:55:43,4333.06409319874000,25554.941821689080000,1107312.01
4673-5705-2235,02/11/2027 05:45:52,9227.049221626921000,45179.374186136320000,4168723.09
4238-5078-6992,05/13/2026 07:22:01,7634.859285389176000,15167.598571291720000,1158024.81
1926-3439-1320,06/13/2026 17:22:22,2163.64131214903000,19805.926500834280000,428529.21
6313-6384-6249,11/22/2026 04:13:56,9834.46460694541000,17072.684029017880000,1679007.07
8860-2668-1123,06/01/2026 09:10:46,3799.727384800411000,36001.05888927320000,1367942.09
9354-2298-2583,08/15/2026 08:17:11,3937.153306336444000,21262.691997546160000,837144.78
8510-3784-6049,05/30/2026 07:57:13,6419.430313517863000,38481.249200391640000,2470276.98
9460-4877-4342,07/04/2026 18:27:01,4611.413683795258000,35322.153881776480000,1628850.64
5597-7886-3443,03/17/2027 10:19:13,5983.579075694527000,48433.189239146240000,2898038.18
8231-3941-5366,02/02/2027 14:17:03,5865.758219103589000,39031.322460358640000,2289483.01
9250-9837-0584,09/11/2026 09:37:52,5099.675664994858000,47790.011911458160000,2437135.61
3163-2817-5091,05/31/2026 12:21:30,6917.950324374373000,27246.347497215720000,1884888.79
5312-7821-9422,10/10/2026 17:11:19,1400.5890302011894000,24968.813405568840000,349710.46
1211-4502-2520,11/05/2026 07:38:35,1059.72848762923801000,31923.436049740600000,338301.75
1696-3280-9055,10/03/2026 22:00:39,3781.284779076328000,26790.063897401960000,1013008.61
1481-9719-5111,10/16/2026 22:49:42,6705.249590897272000,18614.026323321680000,1248116.92
7634-0646-4778,08/13/2026 12:29:53,6969.173941675918000,19520.042205570960000,1360385.69
8004-6982-8709,03/09/2027 23:44:33,5450.948855058943000,34350.553152158840000,1872431.08
8030-8650-7540,03/09/2027 01:27:49,9249.716639759869000,17262.915255720440000,1596770.74
7966-2512-5477,07/24/2026 01:57:02,3915.39852062128000,29536.818393619160000,1156484.15
8829-2694-3456,07/06/2026 18:49:19,6792.650706874069000,22140.436614777720000,1503922.52
0753-3370-6587,01/03/2027 15:31:18,8266.481055574696000,14873.053797513760000,1229478.17
2980-7754-5744,01/23/2027 10:33:42,6678.889849338904000,48976.927098662600000,3271115.01
5298-4859-5145,11/30/2026 01:54:31,7046.53601702689000,37632.041210669800000,2651755.34
5385-3946-4937,01/01/2027 08:10:00,7783.627260384118000,26669.761365064760000,2075874.82
4161-0108-7688,12/20/2026 02:37:36,8082.129949557454000,43487.305169427680000,3514700.52
7904-5667-1194,05/01/2027 03:42:48,1879.5178046443879000,34404.171371647800000,646632.53
5602-1402-3766,12/16/2026 13:34:43,9974.868891619519000,38873.906043238880000,3877621.16
7146-1747-1895,10/13/2026 09:38:11,7579.402523089183000,18235.225308740840000,1382121.13
2768-1797-8612,01/30/2027 00:19:04,1739.1588899631562000,33698.138371015440000,586064.17
1420-7193-4942,08/17/2026 13:29:44,8679.673262121391000,42340.490886081560000,3675016.27
4460-6482-5045,06/07/2026 14:09:42,5347.12427347915000,12659.4328053987680000,676915.60
5434-5730-7679,05/23/2026 00:12:59,3816.768304059742000,47277.312400946240000,1804465.47
8743-2677-7169,07/14/2026 15:13:50,8546.851166785948000,44259.954143119000000,3782832.41
7304-0965-9388,05/11/2026 18:17:41,6400.197129953566000,17155.119969797880000,1097961.50
2745-4454-9890,12/02/2026 05:47:24,3582.545543651026000,29770.202395976080000,1066531.06
1496-8158-1683,06/20/2026 15:54:17,7424.383194922933000,22403.770763658920000,1663341.79
0624-5610-1485,09/10/2026 21:13:47,5357.259092752237000,45491.1398549720000,2437078.23
5279-3910-3507,12/29/2026 05:39:03,8448.4562141665000,37856.334511406240000,3198275.85
8706-1713-0116,10/22/2026 19:46:05,3775.568994440938000,13877.2850461879960000,523946.47
1679-1570-0859,05/22/2026 18:29:42,1481.5289583297604000,42270.016129802160000,626242.53
1899-8530-2899,10/26/2026 00:21:07,3663.992775593179000,25532.144760933800000,935495.94
2511-2555-0036,01/23/2027 09:11:45,8095.061445096943000,35613.675355964680000,2882948.90
7118-7810-0309,09/15/2026 11:27:29,8838.797982484897000,44429.543911023640000,3927037.63
2786-0571-5131,10/22/2026 20:04:14,9804.987024967891000,42862.770106446960000,4202689.05
9711-6894-9338,04/17/2027 03:22:40,3714.027784041565000,43247.689712213800000,1606231.21
8077-9273-7795,07/11/2026 04:37:52,5877.308303442658000,33794.34524708040000,1986197.86
8248-2795-5536,01/26/2027 21:28:03,4768.058074849309000,15404.02017619400000,734472.63
8044-9225-7103,01/07/2027 02:47:00,4790.839270121857000,15551.232509326120000,745034.55
2173-0710-4506,01/29/2027 04:48:39,9161.273812800628000,46289.78778513400000,4240734.21
9062-6643-5159,09/01/2026 15:24:10,7484.97885595615000,48142.471651473080000,3603453.82
1215-0018-4831,05/18/2026 07:03:02,8215.806725421409000,41175.583079029640000,3382906.32
3941-9095-7690,03/23/2027 00:29:24,3449.560970899324000,30250.305683880840000,1043502.74
7814-1165-1330,03/14/2027 07:05:44,2533.985589660922000,25055.750774566200000,634909.11
4563-8166-5479,12/17/2026 15:13:47,5271.022965325456000,24950.261598927280000,1315134.02
7756-8248-5070,02/11/2027 16:45:28,1833.5292559145605000,30112.751392658520000,552126.11
4721-2039-0403,09/01/2026 19:54:44,2683.262492654392000,46095.438212690120000,1236861.60
5941-7391-6365,03/08/2027 18:38:52,7486.195477997854000,32217.366424665000000,2411855.03
1135-5636-5968,05/03/2027 04:56:01,7080.165529771303000,28924.21901124880000,2047882.58
2432-0214-8657,04/26/2027 00:50:36,3246.646208802751000,31395.903622371760000,1019313.91
3916-8003-3085,12/19/2026 11:24:23,6866.934868798138000,39481.891255041400000,2711195.76
1401-1641-5567,07/23/2026 17:14:21,2126.922943554991000,30980.139135992880000,658923.69
4232-9102-8026,06/15/2026 00:06:51,8951.54232789712000,17206.307109445440000,1540229.86
0859-0108-0265,03/12/2027 19:07:56,4415.738292578899000,41728.160858958480000,1842606.38
3238-5794-0128,11/04/2026 18:48:54,7926.011641854901000,48176.483323978120000,3818473.68
8334-7969-1354,11/04/2026 11:53:13,4378.727849918248000,29807.132663564320000,1305173.22
1300-9739-2409,07/05/2026 23:18:42,5814.321314314582000,12617.3252285629240000,733611.83
7442-3718-2789,04/05/2027 08:41:29,7188.762964296547000,40715.690732925120000,2926954.50
5274-9769-4024,01/17/2027 14:27:23,1996.835068855648000,13154.31577571160000,262669.99
3070-6751-8259,04/20/2027 06:42:06,7287.583651414282000,32942.7522953400000,2400730.63
2658-3786-4494,06/26/2026 03:12:08,9936.806965576525000,37936.319826812960000,3769658.87
2844-6488-2839,02/17/2027 13:50:47,3249.228912303466000,18078.868926792720000,587423.84
5105-5228-6868,05/06/2026 22:56:06,7124.520561780016000,11558.0431120621400000,823455.16
1889-6436-6900,03/12/2027 07:13:28,2851.720460506999000,39659.78442164840000,1130986.19
2335-1398-5842,12/12/2026 10:34:17,2978.254191308149000,48528.76583769960000,1445310.00
9935-5391-8561,05/17/2026 19:27:57,1899.3303214327099000,12719.9177535294120000,241593.25
3024-6650-4143,09/27/2026 09:26:36,6431.43854818954000,25798.846159680600000,1659236.94
6671-3511-5316,09/18/2026 23:05:26,9545.819547348109000,45732.478595852320000,4365539.88
7611-5166-4522,11/08/2026 02:50:04,1146.3538955252653000,46768.522743049760000,536132.78
4314-5861-0820,10/16/2026 06:34:37,4135.83317896474000,23700.621982017320000,980218.19
1239-1612-5344,10/26/2026 23:15:30,5895.061986935467000,22876.779257573040000,1348600.32
8714-3827-9882,07/05/2026 05:33:11,2851.61378056714000,42461.986221102840000,1210851.85
0981-9737-0745,10/11/2026 08:03:07,5897.721395737999000,18762.696181300280000,1106571.55
3376-6682-9680,05/05/2027 08:45:00,9854.896730130226000,40071.90781563320000,3949045.13
7501-4790-1856,04/27/2027 13:02:48,2184.061919024008000,34471.482536446040000,752878.52
3422-1330-3150,05/11/2026 06:49:25,3480.786763103674000,24167.880148989080000,841232.37
2129-8021-9726,07/29/2026 18:51:09,9856.012462470073000,44849.497322080160000,4420372.05
2399-2753-7084,03/14/2027 17:10:34,8527.647418010461000,13490.2520608001280000,1150401.13
1372-5690-8203,04/17/2027 21:23:38,5366.29753068445000,40692.111581693960000,2183659.78
6822-0259-5002,04/11/2027 22:13:34,8081.218583131897000,41428.022729532520000,3347889.07
9872-4894-4808,02/25/2027 07:17:58,4443.423106703608000,32319.659636013360000,1436099.22
2513-5526-2998,06/08/2026 11:44:01,8760.962656994446000,44534.431941299280000,3901644.95
8972-1146-1002,12/09/2026 01:10:27,1749.2010251016448000,37462.756641069480000,655298.92
7618-6498-3394,07/05/2026 09:08:00,4161.489880763962000,46273.120425206760000,1925651.22
0067-6440-9775,07/08/2026 01:09:15,2319.910601263651000,23530.118314936840000,545877.71
2085-9247-2260,11/22/2026 14:37:12,7060.027563282916000,11796.5238219321440000,832837.83
6157-1437-8340,09/09/2026 21:25:15,9709.652821992949000,10504.5225158202640000,1019952.67
6545-2483-6143,04/22/2027 18:39:25,4169.646587562994000,44229.890668130480000,1844230.13
2844-1285-5458,09/18/2026 10:01:52,8568.377024409154000,43910.81371396440000,3762444.07
0177-6478-6873,11/14/2026 20:19:49,4064.060551384045000,49654.445740073760000,2017986.74
3450-0251-1933,05/14/2026 09:56:35,1380.5447907508444000,18586.451871250520000,256594.29
3833-1314-0263,05/08/2026 15:31:54,5900.898044995237000,48611.809277250160000,2868533.30
6930-5674-7967,11/10/2026 05:45:28,5630.760310548547000,17529.256285197760000,987030.41
0287-3244-6516,11/27/2026 08:18:01,1673.2647948724912000,48065.141593320160000,804257.09
2681-5364-0020,08/15/2026 16:25:26,1704.9083271855094000,34673.658128751640000,591154.08
4507-1019-6629,01/22/2027 11:42:59,9069.506283571192000,32553.985077082960000,2952485.72
5347-0123-5017,05/07/2026 09:50:30,7467.769380863152000,33790.042308962160000,2523362.43
6376-9304-3544,08/15/2026 06:00:03,5734.770772309606000,46597.000056080080000,2672231.14
1854-7930-2344,11/03/2026 18:17:10,1315.0255762761418000,23733.060709147840000,312095.82
5703-4139-8471,03/03/2027 22:07:48,6633.93379105459000,26876.356590961040000,1782959.70
9898-7577-8163,03/16/2027 04:22:16,6358.550294788678000,30020.906347187040000,1908894.43
9660-0440-4793,03/21/2027 07:47:57,2858.805042390658000,26393.470847828360000,754537.88
5245-4392-5841,04/20/2027 14:59:43,1467.6811544195425000,25433.376325501000000,373280.87
9914-1620-2047,05/06/2026 09:59:46,4015.741224103039000,46945.118610460960000,1885194.48
9244-4807-8594,06/08/2026 02:33:44,7529.605699980934000,31585.279410694160000,2378247.00
3113-4775-2189,09/22/2026 08:51:31,8055.01805208778000,10251.57385906028560000,825766.12
2694-5374-4428,04/11/2027 06:17:29,3204.3752955109000,44246.241968880080000,1417815.65
0334-6701-4528,01/09/2027 06:27:38,1651.423139593363000,12906.7985624169520000,213145.86
4606-1705-2644,01/15/2027 05:04:08,5688.065175057442000,28732.386115485120000,1634316.85
9175-8186-6256,06/27/2026 07:32:17,1892.2124004118381000,43054.380367643040000,814680.32
1354-9268-2548,02/05/2027 08:12:26,7358.22660511387000,13013.752024531680000,957581.36
9978-7823-9086,03/06/2027 05:29:36,3531.029900761738000,47111.351181211760000,1663515.90
